NORMALIZED_LAT,NORMALIZED_LONG,Tester, Location_ID,Census 2010 Designation, Date, Time, Provider, Operator, Network,Round6_Coverage, Latitude, Longitude, Device ID, Client Type, ePktMin, ePktMax, ePktAvg, ePktLoss, wPktMin, wPktMax, wPktAvg, wPktLoss, wUDP Jitter1, wUDP Loss1, wUDP Period1, wUDP Jitter2, wUDP Loss2, wUDP Period2, wUDP Jitter3, wUDP Loss3, wUDP Period3, eUDP Jitter1, eUDP Loss1, eUDP Period1, eUDP Jitter2, eUDP Loss2, eUDP Period2, eUDP Jitter3, eUDP Loss3, eUDP Period3, wUDP Jitter4, wUDP Loss4, wUDP Period4, eUDP Jitter4, eUDP Loss4, eUDP Period4,wTCP_UP1, wTCP_DOWN1, eTCP_UP1, eTCP_DOWN1, wTCP_UP2, wTCP_DOWN2, eTCP_UP2, eTCP_DOWN2
33.1330566,-115.5228,Tester 8,1883,Rural, 10/09/2012, 13:10:42,Sprint, , NA,In,33.132967,-115.522375, WBBDTest8, Netbook,188,367,276,0,95,721,203,0,14.516,0,1,12.211,0,1,11.921,0,1,12.313,0,1,18.247,0,1,14.001,0,1,14.774,0,5,18.204,0.8,5,902,204.3,977,250.6,808,231.1,981.5,285
33.1330566,-115.5228,Tester 8,1883,Rural, 10/09/2012, 12:57:55,Sprint, Sprint, EVDO,In,33.132958,-115.522394, A100001BAA3FC1, Phone,306.855,445.252,360.33,0,252.319,690.704,351.545,10,25.895,0,1,19.964,0,1,19.624,2,1,18.204,0,1,24.587,0,1,20.753,0,1, NA, NA,5, NA, NA,5,731,126.8,767,122.2,639,82.5,740,109.2
33.1330566,-115.5228,Tester 8,1883,Rural, 10/09/2012, 13:00:12,T-Mobile, , NA,In,33.132953,-115.522377, WBBDTest8, Netbook,131,1545,401,0,103,1400,293,0,19.223,0,1,9.424,0,1,10.803,0,1,6.413,0,1,11.219,0,1,4.351,0,1,5.005,0,5,12.444,0,5,542.2,856,461,883,515.7,427.3,546,1327
33.1330566,-115.5228,Tester 8,1883,Rural, 10/09/2012, 12:57:45,T-Mobile, T-Mobile, HSPA,In,33.13295035,-115.5224418,359605043208118, Phone,120.667,1750.946,511.657,0,110.932,1441.467,422.955,0,14.328,0,1,0.893,0,1,4.831,0,1,7.52,0,1,1.192,0,1,11.426,0,1,5.115,0,5,11.072,0,5,420.1,510,347.9,1256,377,1243,257.4,643
33.1330566,-115.5228,Tester 8,1883,Rural, 10/09/2012, 12:55:32,Verizon, , NA,In,33.132958,-115.522352, WBBDTest8, Netbook,136,290,204,0,78,290,135,0,11.183,0,1,12.298,0,1,11.249,0,1,17.226,0,1,15.686,0,1,13.23,0,1,14.975,0,5,17.604,0,5,1015,728,963,1612,1032,840,1014,555
33.1330566,-115.5228,Tester 8,1883,Rural, 10/09/2012, 13:01:55,Verizon, Verizon, EHRPD,In,33.132948,-115.522505,99000024381651, Phone,157.938,192.254,175.096,80,81.554,239.79,117.993,0,8.266,0,1,12.618,0,1,21.739,0,1,7.778,0,1,10.161,0,1,9.023,0,1,14.898,0,5,17.8,0,5,302.7,648,1010,673,55.4,777,984,477.5
33.603872,-114.7278,Tester 7,1884,Rural, 10/17/2012, 14:20:44,AT&T, , NA,In,33.60405,-114.727553, WBBDTest7, Netbook,155,205,166,0,80,143,103,0,13.843,0,1,10.773,0,1,10.811,0,1,8.432,0,1,9.852,0,1,17.646,2,1,9.768,0,5,16.459,0,5,877,855,1227,868,1268,1808,1272,1810
33.603872,-114.7278,Tester 7,1884,Rural, 10/17/2012, 14:33:21,AT&T, AT&T, HSPA,In,33.603991,-114.727595,359691045707935, Phone,144.178,223.135,185.304,0,76.087,134.595,100.949,0,17.428,0,1,16.64,0,1,9.712,0,1,10.846,0,1,13.058,0,1,11.476,0,1,9.032,0,5,9.259,0,5,1028,2614,1072,2712,1175,2910,1197,2676
33.603872,-114.7278,Tester 7,1884,Rural, 10/17/2012, 14:34:36,Sprint, , NA,In,33.604035,-114.727542, WBBDTest7, Netbook,139,209,154,0,84,260,133,0,23.112,0,1,18.802,0,1,14.426,0,1,11.044,0,1,10.118,0,1,11.952,0,1,15.71,0,5,21.827,0,5,966.5,884,934,995,1006,685,901,786
33.603872,-114.7278,Tester 7,1884,Rural, 10/17/2012, 14:12:20,Sprint, Sprint, 1xRTT,In,0,0, A100001BAA3CB5, Phone,156.159,725.128,283.285,0,185.852,325.44,227.23,0,16.655,0,1,14.256,0,1,14.298,0,1,18.726,0,1,15.357,0,1,16.263,0,1,17.362,0,5,19.582,0,5,820,815,724,627,769,967,749,510.6
33.603872,-114.7278,Tester 7,1884,Rural, 10/17/2012, 14:25:39,T-Mobile, , NA,Out,33.604008,-114.727558, WBBDTest7, Netbook,222,734,484,0,232,2592,563,0,32.35,0,1,35.451,0,1,45.707,2,1,26.824,0,1,89.548,0,1,159.461,0,1,120.062,0,5,58.567,0,5, timeout, timeout, timeout, timeout,143.3,0,112.8,0
33.603872,-114.7278,Tester 7,1884,Rural, 10/17/2012, 14:12:03,T-Mobile, , UNKNOWN,Out,33.522625,-114.661789,359605043237695, Phone, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,5, NA, NA,5, timeout, timeout, connect_error1, connect_error1, connect_error1, connect_error1, connect_error1, connect_error1
33.603872,-114.7278,Tester 7,1884,Rural, 10/17/2012, 14:12:35,Verizon, , NA,In,33.603997,-114.727593, WBBDTest7, Netbook,195,1001,500,0,110,3622,757,0,25.601,0,1,29.2,0,1,21.972,0,1,71.463,0,1,59.264,0,1,45.524,0,1,124.146,18,5,18.591,0,5,198.5,50.9,83.1,312.1, timeout, timeout,77.8,126.1
33.603872,-114.7278,Tester 7,1884,Rural, 10/17/2012, 14:33:33,Verizon, Verizon, EHRPD,In,0,0,99000024385548, Phone,166.248,370.22,262.257,0,115.346,572.974,207.777,0,16.054,0,1,15.7,0,1,19.297,0,1,19.812,0,1,17.985,0,1,13.923,0,1,14.244,0,5,20.897,0,5,73.6,146.8,22.9,345,235.4,337,237.3,162.4
33.00438025,-117.1697,Tester 8,1885,Urban, 10/16/2012, 09:31:07,AT&T, , NA,In,33.00434,-117.16965, WBBDTest8, Netbook,119,140,127,0,49,60,54,0,8.089,0,1,6.423,0,1,7.583,0,1,9.977,0,1,8.04,0,1,8.557,0,1,8.025,0,5,8.449,0,5,2553,6845,2339,5748,2497,6041,1558,4221
33.00438025,-117.1697,Tester 10,1885,Urban, 09/28/2012, 14:16:58,AT&T, AT&T, HSPAP,In,33.00432576,-117.1696815,359691045707828, Phone,164.383,472.516,248.264,0,67.023,499.283,155.696,0,16.817,0,1,6.89,0,1,11.304,0,1,14.82,0,1,7.127,0,1,27.699,0,1,11.007,0.8,5,16.816,0,5,290,250.3,395.7,293.7,422.8,421.1,344,218.6
33.00438025,-117.1697,Tester 8,1885,Urban, 10/16/2012, 09:41:03,Sprint, , NA,In,33.004348,-117.16965, WBBDTest8, Netbook,144,1232,374,0,90,204,107,0, NA, NA,1,8.749,0,1,14.317,0,1,17.65,0,1, NA, NA,1,9.633,0,1,11.222,0,5, NA, NA,5, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
33.00438025,-117.1697,Tester 10,1885,Urban, 09/28/2012, 14:30:10,Sprint, Sprint, EVDO,In,33.00431907,-117.1697152, A100001BAA3FA3, Phone,147.492,585.48,258.517,0,135.65,518.494,180.526,0,11.962,0,1,15.814,0,1,23.356,0,1,15.891,0,1,33.762,0,1,17.921,2,1,24.376,0.4,5,14.925,0,5,505.6,404.2,402.7,469.9,464,145.6,376.6,75.9
33.00438025,-117.1697,Tester 8,1885,Urban, 10/16/2012, 09:26:49,T-Mobile, , NA,In,33.004357,-117.169638, WBBDTest8, Netbook,104,1371,381,0,49,2544,412,0,22.725,0,1,20.032,0,1,83.916,0,1,80.967,0,1,168.587,0,1,7.251,0,1,17.003,0,5,29.444,0,5,373.9,1571,443.2,1530,387.9,1178,382,1093
33.00438025,-117.1697,Tester 10,1885,Urban, 09/28/2012, 14:34:16,T-Mobile, T-Mobile, HSPA,In,33.00431693,-117.1696593,359605043207540, Phone,141.907,1312.928,398.159,20,178.833,771.301,334.518,0,37.276,0,1,25.24,0,1,71.787,0,1,274.406,84,1,25.704,0,1,113.834,7.8,1,17.672,0,5,32.827,0,5,72.9,237,91,72.2,77.4,0,57.8,0
33.00438025,-117.1697,Tester 8,1885,Urban, 10/16/2012, 09:22:37,Verizon, , NA,In,33.004333,-117.169653, WBBDTest8, Netbook,106,140,115,0,49,63,54,0,8.47,0,1,6.26,0,1,8.479,0,1,24.499,0,1,23.809,0,1,23.296,0,1,20.072,0,5,9.418,0,5,1666,2801,1765,3592,3131,2693,2412,5618
33.00438025,-117.1697,Tester 10,1885,Urban, 09/28/2012, 14:23:53,Verizon, Verizon, LTE,In,33.004333,-117.169653,99000024389654, Phone,200.146,738.603,294.766,0,67.59,323.229,132.167,10,17.194,0,1,14.836,0,1,14.076,0,1,19.186,0,1,14.313,0,1,26.987,0,1,20.851,0,5,22.938,0.4,5,379.6,268.9,128.9,446,223.6,170.5,298.2,191.3
36.4494975,-119.4865,Tester 7,1886,Rural, 09/27/2012, 09:40:00,AT&T, , NA,In,36.449547,-119.486565, WBBDTest7, Netbook,140,171,152,0,62,113,80,0,10.667,2,1,12.381,0,1,8.629,0,1,10.22,2,1,12.127,0,1,9.002,0,1,9.881,0,5,7.139,0,5,1277,815,1262,2477,1243,3449,1229,2888
36.4494975,-119.4865,Tester 7,1886,Rural, 09/27/2012, 09:35:51,AT&T, AT&T, UMTS,In,0,0,359691045707935, Phone,139.539,211.75,163.21,0,77.156,197.192,116.481,0,15.461,0,1,8.764,0,1,4.732,0,1,7.673,0,1,12.527,0,1,14.071,0,1,14.874,0,5,8.602,0,5,1164,2621,1175,2155,1212,1455,1190,1394
36.4494975,-119.4865,Tester 7,1886,Rural, 09/27/2012, 09:36:06,Sprint, , NA,In,36.449512,-119.486555, WBBDTest7, Netbook,154,425,267,0,113,508,220,0,11.43,0,1,13.628,0,1,12.1,0,1,12.265,0,1,10.311,0,1,9.463,0,1,14.895,0,5,15.717,0,5,1003,899,866,962,875.2,707,983,700
36.4494975,-119.4865,Tester 7,1886,Rural, 09/27/2012, 09:40:46,Sprint, Sprint, EVDO,In,36.44948244,-119.4865429, A100001BAA3CB5, Phone,221.253,291.809,232.833,0,209.381,316.406,240.576,0,15.863,0,1,22.224,0,1,17.464,0,1,17.301,0,1,15.467,0,1,15.371,0,1,18.199,0,5,27.037,0,5,745,674,712.9,639,741,697,692,997
36.4494975,-119.4865,Tester 7,1886,Rural, 09/27/2012, 09:47:56,T-Mobile, , NA,In,36.449552,-119.48657, WBBDTest7, Netbook,146,1520,378,0,68,1679,344,0,15.487,0,1,8.299,0,1,9.139,0,1,6.055,0,1,8.379,0,1,8.889,0,1,5.452,0,5,8.28,0,5,921,454.9,940,223.2,852.9,207,822,406.2
36.4494975,-119.4865,Tester 7,1886,Rural, 09/27/2012, 09:34:48,T-Mobile, T-Mobile, HSPA,In,36.44966394,-119.4865326,359605043237695, Phone,154.267,1516.784,503.897,0,88.928,1371.887,430.459,0,16.136,0,1,13.76,0,1,6.99,5.9,1,5.348,0,1,3.991,0,1,9.861,0,1,4.129,0,5,7.525,0.4,5,793.4,274.1,629,130.7,510,159.4,486,128.3
36.4494975,-119.4865,Tester 7,1886,Rural, 09/27/2012, 09:44:25,Verizon, , NA,In,36.449563,-119.486532, WBBDTest7, Netbook,127,138,132,0,49,57,53,0,8.02,0,1,10.326,0,1,8.473,0,1,10.079,0,1,7.466,0,1,7.608,0,1,7.007,0,5,9.525,0,5,721,6424,788,6106,900,4832,1016,6902
36.4494975,-119.4865,Tester 7,1886,Rural, 09/27/2012, 09:35:00,Verizon, Verizon, EHRPD,In,0,0,99000024385548, Phone,171.585,334.17,235.699,0,90.635,136.747,103.391,0,12.696,0,1,14.502,0,1,8.787,0,1,12.39,0,1,11.841,0,1,12.209,0,1,18.458,0,5,17.818,0,5,1025,1427,971,1812,950,1254,946,1060
38.3848745,-121.3724,Tester 2,1887,Rural, 10/04/2012, 11:37:22,AT&T, , NA,In,38.385193,-121.372647, WBBDTest2, Netbook,106,119,111,0,33,41,37,0,8.164,0,1,10.418,0,1,7.091,0,1,11.578,0,1,7.031,0,1,7.79,0,1,8.852,0,5,6.778,0,5,20765,34605,15056,13340,19463,34048,14408,12955
38.3848745,-121.3724,Tester 2,1887,Rural, 10/04/2012, 11:20:10,AT&T, AT&T, LTE,In,0,0,359691045706598, Phone,112.224,204.945,182.371,0,97.085,188.922,176.533,10,9.723,7.8,1,6.921,7.8,1,9.863,7.8,1,8.792,7.8,1,6.494,9.8,1,4.878,2,1,7.474,1.6,5,9.108,0,5,16624,25413,9892,19264,15386,32164,8764,17655
38.3848745,-121.3724,Tester 2,1887,Rural, 10/04/2012, 11:33:07,Sprint, , NA,In,38.385193,-121.372647, WBBDTest2, Netbook,138,170,153,0,70,100,82,0,16.74,2,1,12.934,0,1,15.79,0,1,13.213,0,1,12.272,0,1,13.543,0,1,14.075,0,5,12.201,0,5,1070,1118,990,1227,1072,936,862,829
38.3848745,-121.3724,Tester 2,1887,Rural, 10/04/2012, 11:20:37,Sprint, Sprint, EVDO,In,0,0, A100001BAA3D70, Phone,173.248,1291.351,573.443,0,71.533,210.663,100.57,0,19.327,0,1,15.239,0,1,14.607,0,1,19.159,0,1,14.481,0,1,21.5,0,1,19.735,0,5,16.694,0,5, connect_error2, connect_error2,138.8,205.9,81.8,160.2,922,1376
38.3848745,-121.3724,Tester 2,1887,Rural, 10/04/2012, 11:28:29,T-Mobile, , NA,In,38.385193,-121.372647, WBBDTest2, Netbook,134,1513,397,0,73,1305,293,0,11.977,0,1,5.082,0,1,9.028,0,1,5.608,0,1,10.137,0,1,11.959,0,1,9.091,0,5,8.649,0,5,1155,744,1104,450.8,1305,494.3,1453,519
38.3848745,-121.3724,Tester 2,1887,Rural, 10/04/2012, 11:20:30,T-Mobile, T-Mobile, HSPA,In,38.38523457,-121.372702,359605043237521, Phone,124.268,1318.176,459.839,0,56.275,1325.592,369.363,0,14.409,0,1,6.101,0,1,1.893,0,1,5.107,2,1,5.24,0,1,4.411,0,1,1.293,0,5,5.702,0,5,1296,923,1373,1289,772,871,625,1218
38.3848745,-121.3724,Tester 2,1887,Rural, 10/04/2012, 11:24:58,Verizon, , NA,In,38.385193,-121.372647, WBBDTest2, Netbook,109,120,115,0,35,88,47,0,7.534,0,1,6.635,0,1,7.915,0,1,9.194,0,1,11.509,0,1,10.802,0,1,9.433,0,5,10.564,0,5,18316,26469,13898,12169,18090,28519,14396,12168
38.3848745,-121.3724,Tester 2,1887,Rural, 10/04/2012, 11:20:43,Verizon, Verizon, 1xRTT,In,0,0,99000024385535, Phone,109.742,131.049,117.2,0,35.54,44.763,40.222,0,9.023,0,1,4.208,0,1,10.721,0,1,8.435,0,1,5.556,0,1,2.709,0,1,10.9,0,5,5.086,0,5,20096,42738,16583,22505,19803,44215,16330,21950
36.5886205,-119.6211,Tester 7,1888,Urban, 09/26/2012, 13:21:40,AT&T, , NA,In,36.58853,-119.621035, WBBDTest7, Netbook,128,191,145,0,61,141,86,0,15.707,0,1,9.082,5.9,1,14.059,2,1,13.592,0,1,14.92,0,1,12.402,0,1,12.749,0,5,13.682,0,5,1245,6426,1227,5262,1190,6878,1244,4490
36.5886205,-119.6211,Tester 7,1888,Urban, 09/26/2012, 13:06:16,AT&T, AT&T, HSPAP,In,36.58853,-119.621035,359691045707935, Phone,147.078,266.351,163.226,0,57.104,103.586,75.812,0,13.181,0,1,4.072,0,1,8.061,0,1,6.292,0,1,13.442,0,1,7.668,0,1,9.232,0,5,10.191,0,5,815,4488,678,3783,874,4556,811,4102
36.5886205,-119.6211,Tester 7,1888,Urban, 09/26/2012, 13:15:03,Sprint, , NA,In,36.588535,-119.621048, WBBDTest7, Netbook,509,1257,716,0,425,704,605,0,16.375,0,1,21.794,0,1,17.236,0,1,19.262,0,1,14.65,0,1,16.232,0,1,14.557,0,5,22.997,0,5,537,268.2,618,277.9,462,163.1,596.2,281
36.5886205,-119.6211,Tester 7,1888,Urban, 09/26/2012, 13:05:45,Sprint, Sprint, EVDO,In,36.58853,-119.621035, A100001BAA3CB5, Phone,517.822,932.434,704.049,0,522.247,1353.851,785.357,0,12.41,0,1,19.273,0,1,17.775,0,1, NA, NA,1,15.168,0,1,15.177,0,1,58.164,0,5,19.4,0,5,367.3,422.4,396.7,135.1,410.2,176.7,500.5,461.6
36.5886205,-119.6211,Tester 7,1888,Urban, 09/26/2012, 13:10:18,T-Mobile, , NA,In,36.588535,-119.621058, WBBDTest7, Netbook,136,1399,402,0,62,1477,303,0,12.068,0,1,10.076,0,1,10.098,0,1,4.147,0,1,4.586,0,1,8.161,2,1,10.052,0,5,6.224,0,5,1332,229.1,521,825,1321,904,1417,564
36.5886205,-119.6211,Tester 7,1888,Urban, 09/26/2012, 13:05:55,T-Mobile, T-Mobile, HSPA,In,36.58853,-119.621035,359605043237695, Phone,128.631,1310.761,416.046,0,62.774,1492.706,385.784,0,13.333,0,1,11.734,0,1,11.379,2,1,14.986,3.9,1,11.687,2,1,14.293,0,1,7.815,0.4,5,18.29,0.4,5,539.2,972,493.3,713,567,564,513,805
36.5886205,-119.6211,Tester 7,1888,Urban, 09/26/2012, 13:05:39,Verizon, , NA,In,36.588527,-119.62107, WBBDTest7, Netbook,116,186,138,0,41,58,50,0,12.627,0,1,10.341,0,1,9.174,0,1,12.42,0,1,10.916,0,1,11.458,0,1,8.037,0,5,16.37,0,5,8231,26367,7302,11901,10543,24272,9518,10106
36.5886205,-119.6211,Tester 7,1888,Urban, 09/26/2012, 13:09:18,Verizon, Verizon, EHRPD,In,36.58853,-119.621035,99000024385548, Phone,125.151,310.637,149.733,0,49.18,96.287,65.612,0,12.15,0,1,9.113,0,1,13.471,0,1,13.412,0,1,9.07,0,1,11.154,0,1,13.267,0.4,5,10.101,0,5,9773,24862,9263,11734,7516,17185,6998,11542
35.7801606,-118.4388,Tester 7,1889,Rural, 10/09/2012, 11:17:18,AT&T, , NA,In,35.780163,-118.438787, WBBDTest7, Netbook,192,298,243,0,91,141,112,0,14.065,0,1,4.225,0,1,14.035,0,1,20.049,3.9,1,7.045,0,1,8.271,0,1,7.282,0,5,5.117,0,5,651,796,687.6,735,620.9,924,716,435.9
35.7801606,-118.4388,Tester 7,1889,Rural, 10/09/2012, 11:13:01,AT&T, AT&T, GPRS,In,0,0,359691045707935, Phone,160.476,211.598,188.704,0,94.491,151.716,115.33,0,6.783,0,1,3.614,0,1,8.826,0,1,13.313,0,1,10.431,0,1,10.124,0,1,7.486,0,5,9.443,0,5,97.9,1730,306.1,1880,239.8,2128,329.4,2176
35.7801606,-118.4388,Tester 7,1889,Rural, 10/09/2012, 11:30:34,Sprint, , NA,Out,35.780145,-118.438765, WBBDTest7, Netbook, no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
35.7801606,-118.4388,Tester 7,1889,Rural, 10/09/2012, 11:13:22,Sprint, , 1xRTT,Out,0,0, A100001BAA3CB5, Phone,538.269,567.566,547.366,0, NA, NA, NA,7, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,5, NA, NA,5,89,49.2,195.5,60.2,180.8,98.8, timeout, timeout
35.7801606,-118.4388,Tester 7,1889,Rural, 10/09/2012, 11:29:43,T-Mobile, , NA,Out,35.780143,-118.438777, WBBDTest7, Netbook, no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
35.7801606,-118.4388,Tester 7,1889,Rural, 10/09/2012, 11:22:40,T-Mobile, , NA,Out,35.780105,-118.438848, WBBDTest7, Netbook, ERROR: QUIT BY USER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.7801606,-118.4388,Tester 7,1889,Rural, 10/09/2012, 11:13:12,T-Mobile, T-Mobile, EDGE,Out,0,0,359605043237695, Phone, no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
35.7801606,-118.4388,Tester 7,1889,Rural, 10/09/2012, 11:12:30,Verizon, , NA,In,35.780087,-118.438867, WBBDTest7, Netbook,121,203,135,0,44,109,54,0,9.159,0,1,10.479,0,1,9.914,0,1,15.564,0,1,7.705,0,1,20.991,0,1,19.565,0,5,18.623,0,5,575,5492,612,5132,701,6857,623,5145
35.7801606,-118.4388,Tester 7,1889,Rural, 10/09/2012, 11:17:01,Verizon, Searching, UNKNOWN,In,0,0,99000024385548, Phone, NA, NA, NA,100, NA, NA, NA, NA, NA, NA,1,15.289,2,1,14.424,0,1,14.75,0,1,22.929,0,1,35.681,0,1,16.853,0,5,23.443,0,5,150.5,93.6, connect_error1, connect_error1, connect_error1, connect_error1, connect_error1, connect_error1
38.00454075,-122.709,Tester 4,1890,Rural, 09/24/2012, 09:13:10,AT&T, , NA,In,38.004387,-122.708985, WBBDTest4, Netbook,123,137,132,0,57,83,64,0,9.163,0,1,14.079,0,1,14.367,3.9,1,11.027,2,1,15.733,0,1,6.21,2,1,10.109,0,5,11.811,0.4,5,378.5,1773,332.6,1968,317.7,2363,378.8,1751
38.00454075,-122.709,Tester 4,1890,Rural, 09/24/2012, 09:00:02,AT&T, AT&T, HSPAP,In,0,0,359691045708222, Phone,187.853,4927.972,1702.893,0,68.396,2010.865,378.19,0,26.937,0,1,22.218,0,1,19.218,0,1,18.988,0,1,18.904,0,1,19.947,0,1,20.868,0,5,21.968,0,5,82.1,0, connect_error2, connect_error2,120.2,0, timeout, timeout
38.00454075,-122.709,Tester 4,1890,Rural, 09/24/2012, 09:02:20,Sprint, , NA,Out,38.004422,-122.709012, WBBDTest4, Netbook,444,520,473,0,463,481,473,0,22.47,0,1,11.617,0,1,18.465,0,1,21.645,0,1,19.619,0,1,19.208,0,1,25.29,0,5,14.897,0,5,257,94.3,289.2,95.4,251.1,112.3,249.7,104.2
38.00454075,-122.709,Tester 4,1890,Rural, 09/24/2012, 09:09:36,Sprint, , 1xRTT,Out,0,0, A100001BAA3FB8, Phone,521.393,569.366,537.982,0,495.849,542.236,507.919,0,15.556,0,1,8.082,0,1,18.904,0,1,21.509,0,1,22.056,0,1,21.968,0,1,25.373,0,5,35.282,0,5,192.4,105.6,227.6,98.9,227.1,119.9,207,89.1
